 823970.99	0.00	SOA
 823993.99	0.57	unk
 823996.03	1.33	oth non
 824005.59	1.13	oth non
 824012.93	0.42	oth non
 824019.12	0.97	oth non
 824027.80	0.22	unk
 824046.55	0.45	oth
 824068.65	0.52	unk
 824084.17	0.93	unk
 824184.77	0.92	grn ? non
 824288.23	0.80	grn non
 824289.31	2.14	grn foc
 824294.52	2.79	grn non
 824376.61	1.28	grn non
 824398.57	2.05	grn foc
 824404.12	2.62	grn foc
 824416.67	2.04	grn foc
 824430.04	3.01	grn foc
 824469.79	1.75	grn foc
 824502.52	1.22	grn foc
 824546.47	2.94	grn foc
 824555.49	1.26	grn foc
 824571.02	0.00	EOA
